,id_ref,created_ref,valid_ref,size,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,id,created,valid,target_id,classification_system,cell_type,pre_pt_position,post_pt_position,ctr_pt_position
436,93853322,2020-11-04 13:40:11.608843+00:00,t,8084,84237984387679165,864691135577202181,84237915668187084,864691136388977271,437,2022-02-07 19:04:03+00:00,t,93853322,cg_calls,23P,[141418 109786  19243],[141404 109730  19254],[141472 109798  19250]
437,118891017,2020-11-04 11:56:59.709646+00:00,t,3956,85651062786356479,864691135577202181,85651062786357666,864691135394667765,438,2022-02-07 19:04:03+00:00,t,118891017,cg_calls,23P,[151622 152500  17616],[151618 152528  17619],[151672 152574  17625]
438,139024990,2020-11-04 09:31:01.399177+00:00,t,9848,87482368256041995,864691135577202181,87482368256040979,864691135123353639,439,2022-02-07 19:04:03+00:00,t,139024990,cg_calls,23P,[165240 165312  18571],[165268 165376  18569],[165266 165332  18564]
439,151109773,2020-11-04 06:49:11.962249+00:00,t,6120,88388297050931402,864691135577202181,88388297050931380,864691135866419990,440,2022-02-07 19:04:03+00:00,t,151109773,cg_calls,23P,[171898  99220  18231],[172002  99222  18230],[171962  99190  18229]
440,118297680,2020-11-04 12:38:16.124758+00:00,t,3752,85577807958410662,864691135577202181,85577807958420521,864691136210118844,441,2022-02-07 19:04:03+00:00,t,118297680,cg_calls,5P_IT,[151372 131176  18666],[151300 131208  18673],[151348 131130  18673]
441,120489417,2020-11-04 06:52:06.339283+00:00,t,2772,86558434757376625,864691135577202181,86558366037882994,864691135386704513,442,2022-02-07 19:04:03+00:00,t,120489417,cg_calls,23P,[158440  97010  17818],[158396  96878  17808],[158450  96938  17816]
442,144488355,2020-11-04 12:57:50.950533+00:00,t,4992,87825827932412975,864691135577202181,87825827932409445,864691135687560416,443,2022-02-07 19:04:03+00:00,t,144488355,cg_calls,23P,[167618 103038  16591],[167636 102950  16591],[167632 102974  16593]
443,146238377,2020-11-04 09:23:40.584873+00:00,t,1380,87973643862324575,864691135577202181,87973643862326283,864691135593532715,444,2022-02-07 19:04:03+00:00,t,146238377,cg_calls,23P,[168816 155502  19053],[168728 155512  19056],[168779 155485  19050]
444,124935122,2020-11-04 11:49:00.427526+00:00,t,2536,86280876522470614,864691135577202181,86280876522454260,864691135182756610,445,2022-02-07 19:04:03+00:00,t,124935122,cg_calls,23P,[156418 126470  15768],[156492 126476  15757],[156408 126483  15762]
445,77658840,2020-11-04 07:20:31.777609+00:00,t,2708,83040959285303640,864691135577202181,83041028004773047,864691135865486044,446,2022-02-07 19:04:03+00:00,t,77658840,cg_calls,23P,[132952 104628  14982],[132992 104696  14976],[132998 104642  14981]
446,140189803,2020-11-04 14:30:12.496818+00:00,t,2596,87692306324624116,864691135577202181,87692306324612045,864691135349166039,447,2022-02-07 19:04:03+00:00,t,140189803,cg_calls,23P,[166606 156552  19124],[166634 156544  19115],[166676 156552  19123]
447,143429477,2020-11-04 13:44:31.286242+00:00,t,1984,87825553188622475,864691135577202181,87825553188631760,864691136923942884,448,2022-02-07 19:04:03+00:00,t,143429477,cg_calls,23P,[167958 100814  17549],[167864 100912  17549],[167890 100968  17553]
448,109508554,2020-11-04 09:37:12.507189+00:00,t,3004,84940916049220596,864691135577202181,84940916049221911,864691135749815849,449,2022-02-07 19:04:03+00:00,t,109508554,cg_calls,5P_IT,[146912 104224  20091],[146900 104348  20091],[146910 104282  20089]
449,86611320,2020-11-04 13:31:44.409815+00:00,t,6776,83815840239647071,864691135577202181,83815840239649021,864691135545302568,450,2022-02-07 19:04:03+00:00,t,86611320,cg_calls,23P,[138508 110646  16361],[138584 110676  16361],[138552 110654  16355]
450,44361773,2020-11-04 09:24:53.084603+00:00,t,2408,80156253560761001,864691135577202181,80156322280169570,864691135740258411,451,2022-02-07 19:04:03+00:00,t,44361773,cg_calls,INH,[111846 107632  18599],[111792 107770  18584],[111772 107669  18595]
451,109955209,2020-11-04 13:15:16.200473+00:00,t,3104,85161024130754728,864691135577202181,85161024130748794,864691136134683531,452,2022-02-07 19:04:03+00:00,t,109955209,cg_calls,23P,[148510 171246  17190],[148466 171208  17181],[148472 171237  17184]
452,101534307,2020-11-04 08:51:06.105198+00:00,t,4836,84869241366697304,864691135577202181,84869241366692429,864691135693582783,453,2022-02-07 19:04:03+00:00,t,101534307,cg_calls,4P,[146150  94608  18193],[146176  94582  18184],[146158  94568  18188]
453,143430420,2020-11-04 11:23:15.900089+00:00,t,356,87966015799071930,864691135577202181,87966015799059603,864691135446494610,454,2022-02-07 19:04:03+00:00,t,143430420,cg_calls,4P,[168778  98736  17536],[168696  98860  17525],[168716  98788  17528]
454,93796381,2020-11-04 11:34:42.723978+00:00,t,5172,84107211088984839,864691135577202181,84107279808459883,864691135257237423,455,2022-02-07 19:04:03+00:00,t,93796381,cg_calls,5P_IT,[140720 184394  18003],[140816 184532  18007],[140742 184464  18003]
455,104715233,2020-11-04 09:39:52.693255+00:00,t,2180,84952117055397936,864691135577202181,84952117055408745,864691135349251799,456,2022-02-07 19:04:03+00:00,t,104715233,cg_calls,5P_IT,[146576 187958  17952],[146622 187990  17960],[146639 187977  17958]
456,104715220,2020-11-04 11:46:53.826697+00:00,t,216,84952185774949831,864691135577202181,84952185774954501,864691137020478062,457,2022-02-07 19:04:03+00:00,t,104715220,cg_calls,5P_IT,[146608 188356  18025],[146602 188380  18033],[146600 188362  18032]
457,102684768,2020-11-04 07:31:36.491507+00:00,t,1240,84382432459051590,864691135577202181,84382432459060575,864691136602552529,458,2022-02-07 19:04:03+00:00,t,102684768,cg_calls,23P,[142828 137492  16948],[142834 137572  16960],[142854 137538  16956]
458,71832639,2020-11-04 12:17:35.974777+00:00,t,6656,82337821801016577,864691135577202181,82337821801017868,864691136329699562,459,2022-02-07 19:04:03+00:00,t,71832639,cg_calls,23P,[127882 108432  16786],[127868 108336  16788],[127848 108386  16791]
459,88963130,2020-11-04 09:55:56.222470+00:00,t,1560,83744372319359735,864691135577202181,83744372319366983,864691136134438539,460,2022-02-07 19:04:03+00:00,t,88963130,cg_calls,23P,[138056 102406  18922],[137930 102342  18932],[138004 102400  18928]
460,104717486,2020-11-04 10:11:52.795220+00:00,t,3536,84809730300060234,864691135577202181,84809730300065155,864691135786182084,461,2022-02-07 19:04:03+00:00,t,104717486,cg_calls,4P,[145902 175454  18350],[145858 175548  18355],[145852 175520  18353]
461,154880156,2020-11-04 07:26:13.836182+00:00,t,4940,88820267346108966,864691135577202181,88820267346119650,864691136990958741,462,2022-02-07 19:04:03+00:00,t,154880156,cg_calls,5P_IT,[175090 171844  15610],[175118 171854  15623],[175185 171825  15613]
462,151113376,2020-11-04 11:12:35.825047+00:00,t,7808,88810578235590882,864691135577202181,88810578235585248,864691135776040877,463,2022-02-07 19:04:03+00:00,t,151113376,cg_calls,INH,[175090  99594  18365],[175022  99614  18360],[175020  99652  18363]
463,140537250,2020-11-04 11:29:18.462673+00:00,t,2776,87626816596290087,864691135577202181,87626816596296920,864691135491204071,464,2022-02-07 19:04:03+00:00,t,140537250,cg_calls,4P,[166016 193004  18683],[165932 193018  18691],[166010 193036  18687]
464,89135233,2020-11-04 11:23:40.918668+00:00,t,3292,83603634428309068,864691135577202181,83603634428311664,864691135927314644,465,2022-02-07 19:04:03+00:00,t,89135233,cg_calls,23P,[136944 102468  15807],[136936 102424  15813],[136976 102486  15813]
465,57570101,2020-11-04 14:51:56.898846+00:00,t,2688,81492572035714531,864691135577202181,81492572035720147,864691136329699562,466,2022-02-07 19:04:03+00:00,t,57570101,cg_calls,23P,[121814 102388  15201],[121876 102354  15208],[121860 102378  15208]
466,118494456,2020-11-04 09:04:44.596770+00:00,t,9520,85648451580799164,864691135577202181,85648451580818146,864691135361257799,467,2022-02-07 19:04:03+00:00,t,118494456,cg_calls,INH,[151904 133028  18927],[151900 133020  18935],[151868 133070  18934]
467,144235774,2020-11-04 07:49:04.537310+00:00,t,5304,88036109732518116,864691135577202181,88036109732521617,864691135810531276,468,2022-02-07 19:04:03+00:00,t,144235774,cg_calls,5P_IT,[169128  96934  18102],[169046  96930  18102],[169114  96936  18103]
468,97005773,2020-11-04 09:53:30.655815+00:00,t,1700,84035399504387935,864691135577202181,84035399504399198,864691136144327476,469,2022-02-07 19:04:03+00:00,t,97005773,cg_calls,4P,[139990 173416  20197],[139970 173474  20198],[139981 173455  20192]
469,108342851,2020-11-04 09:03:23.259369+00:00,t,1896,85301349637595222,864691135577202181,85301349637600409,864691135404506094,470,2022-02-07 19:04:03+00:00,t,108342851,cg_calls,4P,[149472 168512  19590],[149504 168492  19596],[149436 168482  19593]
470,144282993,2020-11-04 13:09:27.091963+00:00,t,7028,87825278311062926,864691135577202181,87825278311065122,864691135759311182,471,2022-02-07 19:04:03+00:00,t,144282993,cg_calls,4P,[167818  98722  17891],[167916  98720  17889],[167748  98783  17894]
471,108814963,2020-11-04 10:16:09.863650+00:00,t,1508,84940159933976976,864691135577202181,84940228653451604,864691135489445946,472,2022-02-07 19:04:03+00:00,t,108814963,cg_calls,23P,[146844  98954  18880],[146830  99066  18877],[146850  99002  18881]
472,118574967,2020-11-04 08:50:48.349780+00:00,t,284,85866360773020530,864691135577202181,85866360773016158,864691135498552083,473,2022-02-07 19:04:03+00:00,t,118574967,cg_calls,INH,[153242 183812  16875],[153156 183862  16874],[153192 183824  16875]
473,126028001,2020-11-04 13:56:17.043402+00:00,t,5188,86495144186338143,864691135577202181,86565512930495440,864691136371514504,474,2022-02-07 19:04:03+00:00,t,126028001,cg_calls,4P,[158224 149922  18230],[158304 149884  18223],[158332 149928  18223]
474,107549501,2020-11-04 13:31:38.477199+00:00,t,5176,85436589433659601,864691135577202181,85436589433669167,864691135989087744,475,2022-02-07 19:04:03+00:00,t,107549501,cg_calls,5P_IT,[150524 127402  18611],[150442 127396  18616],[150481 127392  18618]
475,85271361,2020-11-04 11:11:33.233179+00:00,t,7464,83533472244777259,864691135577202181,83533472244770875,864691135013735830,476,2022-02-07 19:04:03+00:00,t,85271361,cg_calls,5P_IT,[136230 103826  18472],[136240 103886  18464],[136218 103860  18468]
476,89518480,2020-11-04 11:51:45.626063+00:00,t,620,83463653055087827,864691135577202181,83463653055068948,864691135429624368,477,2022-02-07 19:04:03+00:00,t,89518480,cg_calls,5P_IT,[135972 107834  16930],[135910 107942  16914],[135918 107878  16923]
477,112467732,2020-11-04 09:47:51.823114+00:00,t,1456,85230499790324766,864691135577202181,85230499790336580,864691135441440584,478,2022-02-07 19:04:03+00:00,t,112467732,cg_calls,23P,[148766 164648  19435],[148832 164656  19442],[148834 164698  19443]
478,102878413,2020-11-04 11:41:07.755286+00:00,t,2760,84381676612477727,864691135577202181,84381676612459162,864691135865536901,479,2022-02-07 19:04:03+00:00,t,102878413,cg_calls,23P,[142788 131964  17914],[142712 131962  17899],[142760 131918  17905]
479,117203270,2020-11-04 08:59:31.848683+00:00,t,3380,85786302448478792,864691135577202181,85786302448474528,864691136051672819,480,2022-02-07 19:04:03+00:00,t,117203270,cg_calls,23P,[153022 111738  15831],[152960 111782  15829],[152990 111776  15834]
480,159641379,2020-11-04 14:51:05.443690+00:00,t,3444,89312917207501155,864691135577202181,89312917207497865,864691135848843102,481,2022-02-07 19:04:03+00:00,t,159641379,cg_calls,4P,[178214 172544  14962],[178236 172564  14956],[178228 172576  14961]
481,88628903,2020-11-04 12:39:49.409840+00:00,t,8912,83674003507561774,864691135577202181,83674003507564932,864691136923783652,482,2022-02-07 19:04:03+00:00,t,88628903,cg_calls,23P,[137592 102098  17928],[137496 102152  17929],[137524 102092  17923]
482,139993927,2020-11-04 14:48:37.858151+00:00,t,904,87340462603866270,864691135577202181,87340462603861821,864691135492482143,483,2022-02-07 19:04:03+00:00,t,139993927,cg_calls,23P,[164072 156808  19212],[163934 156796  19209],[163996 156780  19207]
483,76413584,2020-11-04 12:03:49.595373+00:00,t,4264,83110228853780181,864691135577202181,83039860109595873,864691136483872556,484,2022-02-07 19:04:03+00:00,t,76413584,cg_calls,23P,[133184  96108  17895],[133034  96070  17885],[133112  96040  17888]
484,100001330,2020-11-04 10:38:36.531377+00:00,t,1180,84800041121937172,864691135577202181,84800041121949041,864691136904184242,485,2022-02-07 19:04:03+00:00,t,100001330,cg_calls,5P_IT,[145514 103422  20111],[145606 103492  20122],[145576 103452  20118]
485,112524862,2020-11-04 14:53:41.161134+00:00,t,4108,85020424349948253,864691135577202181,85020355630456078,864691135463125661,486,2022-02-07 19:04:03+00:00,t,112524862,cg_calls,4P,[147032 172262  19391],[147026 172220  19387],[147044 172220  19394]
486,89509542,2020-11-04 09:07:36.937716+00:00,t,3196,83534090452090416,864691135577202181,83534090452078867,864691136030504273,487,2022-02-07 19:04:03+00:00,t,89509542,cg_calls,23P,[136248 108656  16839],[136248 108612  16832],[136284 108666  16836]
487,62534864,2020-11-04 14:44:56.017292+00:00,t,1448,81984809982835361,864691135577202181,81984809982852063,864691135468795474,488,2022-02-07 19:04:03+00:00,t,62534864,cg_calls,23P,[124990  99590  17453],[125030  99532  17467],[125004  99514  17460]
488,112360339,2020-11-04 11:26:26.441339+00:00,t,1144,85017262918505163,864691135577202181,85017262918520760,864691136437428894,489,2022-02-07 19:04:03+00:00,t,112360339,cg_calls,4P,[146988 148804  16863],[147084 148862  16868],[147018 148804  16860]
489,128298939,2020-11-04 11:29:46.502819+00:00,t,5008,87192097186375183,864691135577202181,87192097186388507,864691135684428786,490,2022-02-07 19:04:03+00:00,t,128298939,cg_calls,5P_IT,[163090  99740  18637],[163082  99716  18639],[163134  99700  18643]
490,93648813,2020-11-04 08:12:20.206733+00:00,t,3028,84244925054546144,864691135577202181,84244925054554780,864691135518363530,491,2022-02-07 19:04:03+00:00,t,93648813,cg_calls,4P,[141766 161876  18997],[141776 161928  19003],[141770 161882  19002]
491,104373662,2020-11-04 09:28:46.212030+00:00,t,4436,84949574569339652,864691135577202181,84949574569336958,864691136522529169,492,2022-02-07 19:04:03+00:00,t,104373662,cg_calls,5P_IT,[146584 168698  19314],[146624 168688  19308],[146572 168753  19307]
492,113952057,2020-11-04 10:40:18.314786+00:00,t,1876,85645083923766396,864691135577202181,85645152643225079,864691136051672819,493,2022-02-07 19:04:03+00:00,t,113952057,cg_calls,23P,[151732 108182  15858],[151740 108252  15856],[151734 108188  15859]
493,109284831,2020-11-04 12:46:50.796478+00:00,t,20912,85300525003836111,864691135577202181,85300525003818982,864691135446724498,494,2022-02-07 19:04:03+00:00,t,109284831,cg_calls,INH,[149430 162244  19553],[149380 162176  19549],[149394 162190  19553]
494,80515626,2020-11-04 11:30:48.504607+00:00,t,4948,83191112013072920,864691135577202181,83191112013077939,864691135610561031,495,2022-02-07 19:04:03+00:00,t,80515626,cg_calls,23P,[134140 174732  20048],[134006 174750  20055],[134148 174704  20053]
495,107995921,2020-11-04 08:11:41.202899+00:00,t,6072,85299287852281909,864691135577202181,85228919108081780,864691135953276195,496,2022-02-07 19:04:03+00:00,t,107995921,cg_calls,23P,[149030 153252  18311],[148988 153230  18307],[149002 153264  18314]
496,100873558,2020-11-04 15:16:27.140024+00:00,t,3992,84377416138930878,864691135577202181,84377416138929116,864691135616871785,497,2022-02-07 19:04:03+00:00,t,100873558,cg_calls,5P_IT,[142730 100102  18817],[142792 100094  18819],[142780 100108  18820]
497,93233698,2020-11-04 14:51:56.898846+00:00,t,2616,83960701097692534,864691135577202181,83960701097702338,864691135576179230,498,2022-02-07 19:04:03+00:00,t,93233698,cg_calls,23P,[139656 141134  17684],[139750 141138  17693],[139734 141066  17690]
498,95115305,2020-11-04 08:48:02.946027+00:00,t,5276,84100133050159145,864691135577202181,84100133050167653,864691135800683362,499,2022-02-07 19:04:03+00:00,t,95115305,cg_calls,4P,[140702 131618  18668],[140730 131626  18677],[140661 131643  18668]
499,86593600,2020-11-04 13:15:05.793390+00:00,t,4016,83603290964643919,864691135577202181,83603290898132740,864691135772714059,500,2022-02-07 19:04:03+00:00,t,86593600,cg_calls,4P,[136914  99912  16390],[136852  99946  16385],[136910  99882  16386]
500,123069525,2020-11-04 14:22:27.909412+00:00,t,1800,86558640982934900,864691135577202181,86558640982943780,864691135213749048,501,2022-02-07 19:04:03+00:00,t,123069525,cg_calls,5P_IT,[158742  98560  18320],[158732  98550  18329],[158672  98500  18322]
501,107903486,2020-11-04 06:49:08.606602+00:00,t,5612,85503041100555004,864691135577202181,85503041100554988,864691136134438539,502,2022-02-07 19:04:03+00:00,t,107903486,cg_calls,23P,[150840  98100  18116],[150788  98028  18113],[150792  98048  18110]
502,98660149,2020-11-04 07:03:28.905689+00:00,t,6084,83889920036599702,864691135577202181,83889920036613793,864691135195380010,503,2022-02-07 19:04:03+00:00,t,98660149,cg_calls,23P,[139198 138138  17671],[139222 138132  17681],[139218 138139  17671]
503,112467972,2020-11-04 10:15:42.242359+00:00,t,6004,85230774734880782,864691135577202181,85301143479079724,864691135910688169,504,2022-02-07 19:04:03+00:00,t,112467972,cg_calls,INH,[149022 166716  19484],[149140 166676  19494],[149076 166736  19488]
504,86611286,2020-11-04 13:08:01.732055+00:00,t,2496,83815977678587847,864691135577202181,83815977678562930,864691135661281264,505,2022-02-07 19:04:03+00:00,t,86611286,cg_calls,23P,[138580 111388  16333],[138540 111372  16320],[138530 111416  16326]
505,137909293,2020-11-04 13:11:22.870434+00:00,t,5164,87543872187663144,864691135577202181,87543872187674960,864691136723511037,506,2022-02-07 19:04:03+00:00,t,137909293,cg_calls,23P,[165792  99366  18517],[165828  99436  18527],[165749  99387  18524]
